release	have	want
13336216	4	26
10950041	16	4
11755769	9	27
10193955	6	3
35351677	0	1
17658316	0	4
7991209	15	1
13985977	11	8
19921750	5	4
7557517	1	1
13662183	0	0
10813792	0	1
14548852	9	1
25271170	108	84
13359692	10	11
18867124	3	1
6750883	19	84
23972834	1	3
35328028	1	4
7650354	6	1
30235046	8	1
11943113	47	67
21666550	0	0
31258198	2	0
6609321	2	3
6134312	31	3
8106312	76	20
11961312	2	1
14449243	5	0
17720947	12	1
15003661	6	56
19245937	68	5
7205649	4	1
22203340	2	0
23731583	59	25
34617532	3	2
24127109	7	3
12650502	1	20
5659215	17	18
30561655	6	4
7085336	7	4
17841520	1	4
7584392	23	4
6417250	10	30
24462266	4	0
19062589	0	0
6058816	355	54
25570954	3	9
5378066	13	1
19680937	0	2
25307971	1	1
6347321	23	1
9354998	36	3
13300651	40	13
6428277	5	2
6897582	11	233
9337416	237	21
25621432	6	3
33897747	1	0
26240183	1	0
30191861	2	0
30975778	0	0
24264041	8	3
15470890	1	2
10400921	2	1
26153297	1	2
15253865	12	37
6885984	18	2
22698017	0	0
21441694	6	113
26300618	11	7
26559503	0	0
5340832	5	9
29754334	1	1
15673099	0	5
32125401	0	0
10356241	10	25
13172323	12	2
14779796	4	0
12584684	1	0
26716127	1	4
34976426	1	0
5408699	5	12
7570448	52	8
27684156	0	2
5208870	154	11
6862983	7	6
22726754	1	2
12342036	4	0
6900386	2	0
25865182	29	3
12815424	7	1
17193727	0	0
5251631	33	3
34537312	0	0
11494040	5	2
31279766	2	1
15948624	1	0
15862229	5	5
20148454	2	0
11906477	2	6
10296739	272	317
34481362	1	0
18142000	1	0
16018183	2	1
11432015	37	6
12188155	4	45
33238395	0	0
5678052	8	4
18020539	3	0
10197335	10	14
25074448	17	7
30722678	63	5
13473156	16	26
26224205	1	0
8444170	4	0
15938594	1	1
6301033	2	0
13215089	4	2
27717360	12	0
11555523	4	0
26218190	1	0
18384625	0	0
14205745	8	11
13811663	2	12
30274490	1	6
11374768	9	28
30367064	2497	319
12964735	95	132
31598383	0	0
22912472	5	8
5834204	13	1
24490469	2	1
14430232	6	0
8779859	28	19
27322380	1	1
29990710	1	1
28807156	110	4
13008581	0	0
27432519	10	1
9960703	17	15
12736672	18	2
16141723	3	0
16454271	2	0
11148085	16	44
17862310	18	1
5239740	117	5
5626356	25	13
14574910	0	1
15264263	1	0
27404100	3	0
13717742	2	0
19065649	250	129
9514794	2	3
8990165	24	11
13726750	2	1
26415047	1	0
11871654	10	1
8574935	0	0
21433207	104	74
35186455	0	0
32794221	0	0
5121718	35	48
18086551	3	1
21690424	4	2
7662585	19	9
14926325	3	0
11978919	11	88
31091672	16	78
13488633	2	0
6681437	3	2
10368731	0	0
14443335	0	0
15638563	4	0
33917253	3	1
6012115	15	83
12068775	4	2
5540757	1	7
7183742	3	3
16258377	8	2
10644912	19	46
20734408	2	3
34538803	1	1
5319137	22	4
23095679	1	2
31113962	0	0
6951103	0	0
7263764	85	294
12852097	1	0
26088883	0	1
12940173	3	26
8784051	2	0
23994125	2	1
21368203	1	0
6105940	125	42
25647763	2	0
20467393	62	10
21977686	22	5
6334529	69	4
14607027	1	8
7399065	12	10
12104173	1	0
35256295	3	12
13178074	12	1
6336173	306	174
10456611	3	4
11633242	6	9
18745660	5	3
5259159	24	52
8305535	2	2
21358867	3	7
9079461	1	24
22781600	2	1
6009917	70	48
14985009	8	5
23281502	0	0
7893450	23	2
6740540	33	6
11488853	1	3
11575022	106	59
20648686	2	2
31939483	19	5
26795036	1	3
33440276	9	3
15760810	5	1
12648095	27	3
6003894	7	1
18498190	7	5
25435801	1	1
8454376	9	9
12081017	58	36
11281170	40	45
13252034	1	7
10772909	2	0
11210032	12	1
5660504	33	24
15909296	18	9
11437080	1	2
20550337	1	0
15206959	1	3
5550494	2	9
7337713	9	0
15064767	41	35
28508947	4	0
26441723	3	1
6005744	13	58
8323470	2	12
15643050	5	8
22876736	4	0
14668140	3	1
29688100	5	19
4703593	1	2
20354164	10	1
6536760	25	8
9476216	19	13
15665239	53	19
20884510	5	1
30161543	1	3
29575003	1	0
10776030	13	3
24633527	1	0
28649779	0	0
14313234	1	2
13386844	2	0
9511540	6	5
7974737	2	1
15736168	4	9
5679847	12	6
7962250	200	98
27682422	10	2
5600292	186	226
12586819	10	0
28996234	80	24
34085944	1	0
8806609	9	1
17075733	9	13
6961523	4	3
28044015	33	15
9128193	2	0
4703736	9	0
32217924	2	1
31915924	0	0
6355652	922	202
30708164	1	1
15136434	5	23
12481398	0	0
15531634	116	69
9524533	17	10
5236714	9	50
26004565	2	1
9355543	10	27
11665804	2	25
22730888	10	0
24766769	3	3
5469731	17	18
12803971	1	2
15327253	0	2
8303337	1	2
12439827	2	0
14142781	4	0
15504719	1	0
24950575	0	0
8154339	5	9
13444160	22	7
18131119	1	0
4763309	60	60
25275745	1	1
13800529	3	1
4860567	1	1
13213801	2	1
24945733	1	2
24398003	0	0
35396602	0	1
16124873	11	0
22285138	1	0
17279791	3	2
14025351	9	1
9707542	13	15
13406753	5	2
18788113	2	1
19804996	0	2
16357965	1	1
8442678	39	5
16522026	68	51
30139394	0	0
13986411	24	6
15745617	1	4
7459185	10	12
9220531	29	11
23849750	8	5
7122941	33	31
33375233	1	1
11786227	4	6
7326548	3	2
7994684	6	0
9032328	6	3
4988129	2	0
7333182	2	2
12924857	9	8
18198991	23	192
8699184	31	176
10481876	23	6
6232718	15	6
13154289	1	0
25966450	36	16
30324017	0	0
30631978	2	1
11755322	1	73
20372758	7	2
24483758	8	3
19571404	1	0
6777538	2	0
6583402	4	3
5367645	15	0
6140309	1	4
12123597	4	2
24016736	2	1
33094533	2	0
33941151	56	47
7274054	14	1
11043963	10	3
20776189	20	10
33057456	1	1
11433503	1	0
30135110	41	5
11148644	21	1
15306182	3	1
26323658	1	2
23810687	1	2
18403783	0	0
26496602	0	0
12444272	6	6
5546814	17	67
6827372	0	10
11158884	4	11
15186982	1	4
25117873	3	11
12966146	121	106
11561177	6	0
11280906	11	3
34409950	1	0
16314015	22	1
5320869	4	1
10831170	10	4
26855894	1	0
19546852	10	0
5538218	114	128
5135324	72	660
5576763	14	18
17658310	25	5
10692720	1	0
5088777	5	1
11583680	0	0
5336038	18	1
6432619	16	188
13669347	3	148
14464586	64	54
14961672	2	0
5844301	2	17
27348648	0	0
6032165	36	33
9312880	37	73
20708569	0	6
7992878	2	6
28672819	13	2
12106476	6	5
14245366	8	2
14788768	2	0
35120006	1	0
5139645	4	0
14060043	12	2
31058348	18	13
13563968	31	59
9299176	0	0
20357674	8	4
24933536	145	85
32771715	1	0
15476445	5	1
24389342	1	5
33126984	2	0
24790424	40	140
5805470	3	0
27683964	1	1
25526503	3	1
7154378	4	3
21557824	4	2
15215491	1	3
7446663	22	31
6426377	32	28
13441234	2	0
23467106	3	0
33720438	2	6
30478352	6	0
14551512	7	4
10527157	2	2
12795147	6	1
11583464	4	41
7661176	42	4
6019483	7	76
6291593	229	56
15283525	8	6
31488746	114	63
7530813	12	3
8499911	4	8
20060134	15	3
30743721	0	0
5207375	43	49
8869563	52	39
15126457	16	24
8272250	9	2
18660262	2	6
15421099	5	6
11354350	7	1
7281855	3	44
16276004	20	60
11248806	7	19
10707751	14	0
7198093	10	1
28133041	17	4
14266300	4	0
14271785	2	9
29919664	0	0
6269614	1	193
14669669	3	3
20300881	4	0
34920239	1	0
23671373	2	4
7987889	6	2
33079656	1	2
28835317	0	0
33758247	40	18
5150113	79	8
8560737	27	161
7305493	3	0
8311816	0	0
31233040	0	10
12252594	0	0
6573045	3	16
21656227	3	0
25350265	1	3
34989674	0	0
6530588	4	66
13885774	0	0
6384123	0	0
9479104	14	6
8503877	108	251
8307234	20	7
15155296	9	1
6949153	8	26
6023246	80	16
33373718	1	1
12917119	1	0
27474855	0	0
9646269	5	1
9811858	14	3
18836575	4	0
8023638	35	9
17860234	5	59
33261345	13	7
11697132	4	20
29605588	1	0
9517495	9	6
7036587	37	21
5192832	19	125
7369567	48	19
15047460	5	25
5583918	15	78
29746375	2	0
13288520	149	70
29906854	6	1
6142235	11	1
12527769	1	1
20868391	1	0
35086607	1	0
11560564	7	106
26108767	1	1
15772822	2	1
8773260	12	5
12018292	0	0
6541902	25	7
20245366	3	4
28354522	2	0
14989719	1	1
15253854	3	2
22507874	2	34
11145724	4	42
14272841	11	0
12183075	2	1
15666014	0	2
12777760	30	56
30215411	9	6
16178177	1	3
24373358	23	26
35428807	0	1
21625180	1	8
15016377	1	5
17032377	2	5
15349739	3	0
5428220	42	7
15029702	2	2
17297998	3	1
29724676	3	0
17310688	1	0
32453940	1	21
11591787	0	1
23594762	1	3
26858891	2	1
26611544	13	5
10097423	7	7
31400888	37	2
35489050	0	2
13299010	3	0
5472696	25	27
8155741	11	43
35428156	0	0
31855568	0	0
16034517	2	0
27046149	3	2
27250938	0	2
8910244	0	6
12062302	81	25
10471813	6	1
31679288	1	1
25298353	0	0
17577385	1	1
8167234	1	0
6554485	679	146
31664078	1	0
15320978	7	3
12053076	33	2
31711289	0	0
9739542	177	144
5181209	57	5
6874557	14	7
15456632	1	0
33465074	31	8
27289158	0	0
14401122	2	0
11838406	69	5
13195486	1	0
14079574	24	1
31994303	3	0
4912016	47	2
8191689	45	79
5966626	3	2
8638700	3	0
6736569	3	5
13522597	4	2
29850508	0	1
14273109	10	1
15102432	3	7
13419062	3	1
9985365	9	0
23637422	0	0
32726328	1	0
9658299	315	278
6831598	17	50
34297807	1	0
12419182	6	1
27848961	2	0
30722792	4	1
9793177	17	8
11489609	1	19
12539906	2	47
15139365	4	2
15039930	3	6
10851982	2	6
27202635	10	1
31701773	26	7
4883507	39	9
34308799	1	0
9321123	14	16
12966662	5	0
4721791	17	35
15196755	6	24
35027033	1	0
5558708	23	7
10287647	35	15
10024226	3	0
14862979	0	0
13917404	2	1
20458822	6	0
11069116	1	0
24936130	5	3
21214078	86	18
6044381	28	2
8029076	7	2
9665439	39	45
31827803	1	1
6467318	2	10
11876356	29	135
11941898	13	7
12473197	15	139
7777880	43	23
6346267	6	3
5093075	1	1
23815700	5	2
7341342	189	12
11677284	1	2
19673227	16	3
34601662	1	0
23800172	0	0
33047418	1	0
7749025	37	24
12293481	10	1
13027598	5	0
10859402	4	5
22237768	0	2
6464790	22	4
14150207	0	0
15941054	3	1
11906863	1	0
11957601	8	2
29780740	2	7
7580613	7	2
30812247	1	1
19314493	43	54
8169343	11	24
9122694	20	16
14357639	1	1
8322031	45	6
11665630	11	4
31196227	2	2
7163767	3	1
16280021	1	6
18181897	5	1
11353228	7	2
11228958	0	3
33182784	2	1
12832794	5	29
12586580	4	3
10791411	0	0
15592686	1	0
7758894	111	30
8053687	71	108
9315985	4	1
13273122	14	28
19641442	0	0
15689894	0	0
10407720	12	5
21911356	2	0
11414564	54	1
26581874	1	1
32944383	2	0
8850980	4	1
28132168	6	35
6279428	90	3
21313783	3	1
13465235	30	11
6582199	41	32
5079675	17	3
6588032	161	12
15255348	9	79
15950394	0	4
14814007	3	7
11961240	4	0
9823385	2	1
23113979	4	26
10455592	15	2
4793727	56	38
32207826	2	1
9862427	0	0
33558093	1	1
12858171	15	0
15629252	0	0
14807370	0	8
7169753	15	3
26460428	1	16
29282794	0	0
12809154	2	6
27924795	1	0
10105041	0	2
29299072	0	0
14724588	2	4
27426378	1	0
14288113	3	0
14204503	2	6
30005746	21	19
8793590	8	4
12257615	6	5
19439830	6	6
25817920	1	0
10410939	4	9
31830605	0	0
10131111	24	5
8701976	126	19
10399276	55	104
11251346	0	0
10602361	18	3
12314843	5	5
14287812	4	0
8060309	0	0
6521205	7	3
28101247	0	0
8872175	2	7
6469223	7	0
9629322	9	98
8816311	0	5
10528211	2	0
11288444	4	11
32287458	6	4
25574509	0	0
33322986	1	0
19319485	1	2
22668635	4	17
11913966	2	1
11854339	29	3
13290366	15	0
10032371	3	11
13931787	76	406
8542776	4	2
9829462	15	1
10675499	2	3
15697276	106	21
26226995	1	2
5373489	381	32
12065990	1	0
14532455	1	0
13151013	2	7
21902257	1	2
31245751	0	0
20891947	1	1
15992953	2	7
14896890	1	0
13381368	1	1
15503276	4	6
30481085	0	0
7691984	9	0
17527582	1	0
4794526	99	41
15539299	128	49
9566087	2	1
31152980	0	0
10195188	9	4
10538156	0	0
12025502	2	1
15917466	6	3
5870952	0	1
6116098	0	0
6428810	7	12
22761695	16	8
24461633	0	0
12197869	1	0
15635876	0	0
20261686	0	0
26469434	3	0
21185968	2	0
7546573	3	27
9911257	35	12
24327479	369	49
11441625	2	3
9981714	0	0
30903186	1	2
15586774	0	0
4822127	6	7
5297859	4	46
8716180	132	18
16130467	0	0
33440780	2	1
12836149	5	0
9818052	1	0
8048448	4	1
14804578	2	6
16857660	7	9
12164931	3	23
34589848	0	0
10243363	10	2
32606457	3	1
10673016	1	0
10426295	5	5
23283014	0	0
4799306	0	0
5344480	7	6
4711684	75	76
13127657	20	42
24609452	18	6
10562635	23	5
23136911	2	0
15857408	12	2
24194588	2	2
4732155	110	13
9902568	1	0
17326120	31	23
24888272	1	0
26399660	28	33
8767132	82	704
15860134	3	3
17790463	1	0
33213273	3	0
5275180	53	37
7240552	9	1
9918820	22	4
7389068	556	314
14884646	4	9
22007305	116	28
13077955	1	0
12496954	12	6
18341197	3	2
13798792	24	222
6253667	9	2
17728315	2	2
11837277	4	0
4693429	3	3
8670695	19	45
30387338	1	0
13240162	6	4
19522360	64	11
13812058	0	11
32221383	2	0
26652938	9	16
12123940	4	6
12114420	40	29
16143747	48	43
25445980	1	4
7257635	8	4
25775632	1	11
8015022	5	2
12685522	16	20
33740055	0	0
11884563	24	16
6531155	45	40
26879888	0	0
6369821	189	44
31828043	4	0
5333014	8	10
8009869	2	1
8872572	4	7
14412470	155	83
28023252	2	0
8115953	11	3
30627943	0	0
7192921	27	25
14215194	1	2
28503913	0	0
16428849	9	5
13592266	2	3
12451026	4	1
11811559	2	0
4948956	30	25
11745782	31	43
7602330	79	1
28302598	12	1
13685975	9	9
14635806	16	27
15879519	9	6
32693061	0	0
11584066	4	1
12286966	1	4
15619519	1	3
25318678	1	0
15184461	3	13
23059847	0	0
29440378	16	23
12280754	2	4
11375162	7	5
14955018	3	0
8986822	9	3
13944497	1	39
21117652	1	0
34925645	0	0
6621870	8	9
34025211	0	0
8807669	5	2
33469097	0	0
20222053	0	0
11635633	0	0
12389691	0	0
15127577	34	43
14091554	27	1
13620774	2	5
30488614	0	0
16565037	5	0
23570162	3	0
22437172	4	1
27183903	0	0
13145750	3	2
19916614	5	1
5235343	16	20
8347356	31	15
5327782	3	7
10713413	128	28
11128132	3	3
15075477	3	1
7364545	11	1
5911079	107	31
34775165	1	0
32793291	14	1
19966366	9	4
20683102	9	1
17497009	1	0
6640241	39	95
15020539	0	4
25862386	1	0
5918080	4	38
13350399	5	0
19398904	13	7
28964386	2	4
24960622	2	22
15557342	16	12
13966680	2	0
18324544	10	150
14827817	62	39
20667124	1	0
5381579	54	58
29712571	2	0
23497220	4	0
10147938	2	1
14524741	0	1
14154743	24	1
13053464	2	3
11003695	5	3
13508123	0	0
8413186	45	3
20575315	1	31
23008373	0	0
8901241	20	4
15500765	0	0
24213329	3	4
22538039	195	86
24116873	6	0
30680416	0	0
5620095	9	153
13730621	45	4
34225474	0	0
30994954	1	0
22965515	0	0
8116785	102	373
25949533	4	0
20410939	1	16
30580948	1	3
6870952	0	0
7554265	110	37
12004744	11	0
13410599	0	0
8070362	14	3
8683734	0	0
13961842	1	0
12687471	114	55
6150380	2	0
25299196	3	5
16876029	2	2
34676770	1	1
13265243	9	3
6611590	44	7
30744924	2	1
5680253	17	8
12057996	1	2
12995622	104	112
15473416	6	6
6045700	17	56
24709364	1	0
11793404	31	7
21694555	12	6
13490977	5	27
32071332	0	0
15537711	11	22
4825031	46	39
7179010	44	1
7023367	6	8
27471672	0	2
14048712	14	2
10656451	2	51
5073346	12	14
5723564	18	1
20932504	0	0
28246144	10	11
9035265	1	0
15833379	4	12
14501252	66	41
6444362	3	7
15478837	4	1
25382998	1	1
7356488	3	0
7241564	2	6
17593366	6	46
7391991	87	45
14498573	5	1
10952165	39	111
32951070	2	0
12564423	4	1
9837139	14	13
13765416	42	37
23863664	1	0
24481568	1	0
31491344	0	0
31804535	336	38
22378651	1	0
15241734	1	1
22608599	1	1
15188846	74	44
8873963	10	19
13256972	6	95
7083064	291	53
5478735	30	23
13459013	90	6
16754757	2	0
25260673	8	3
12455199	3	0
12497779	7	15
28269592	1	1
7310518	17	2
35320111	0	0
6001734	4	2
8241180	18	2
15210511	1	0
25762723	7	125
31960724	1	1
5032283	6	0
11017276	107	73
9788451	2	1
15970463	2	19
16690506	6	6
26875172	1	0
33329313	1	1
6768211	2	4
14532648	346	36
31831367	7	21
7658757	0	2
23482940	1	0
26696345	6	3
28928668	33	11
35195860	11	4
12223620	150	13
15804975	1	94
10353292	17	1
13961294	8	0
7459458	7	2
12216584	8	9
11967932	11	108
12004443	18	22
29416639	1	1
10115261	4	3
19012216	0	1
10313298	0	0
5068428	5	1
10010581	14	16
21690664	2	2
9417672	6	2
15553569	0	1
25115791	2	0
26180072	1	0
27379293	1	0
27731916	1	0
11617585	20	4
14778672	1	1
9909385	2	0
13876221	10	8
8931665	0	2
8952833	17	4
14890091	1	1
16089146	1	1
11817524	9	49
31877932	0	1
9084059	3	7
6845490	240	59
7154347	36	9
8513259	90	39
13955632	0	0
22813454	2	1
31180312	2	0
31373821	5	63
22184371	2	10
7916383	1	0
30718622	0	0
14118084	9	0
5457349	91	41
7197269	17	13
11921919	1	0
16592490	10	0
17396176	3	7
30065638	0	1
31694402	3	1
10168036	4	1
14093838	3	2
25260370	1	2
16018662	37	298
27241431	9	0
10942714	23	18
15618493	24	11
26167493	6	2
24267602	127	32
8104548	42	7
5919962	1	4
21233980	1	7
9555818	41	2
13607758	51	8
33054033	2	2
10385443	1	1
13183668	0	1
30492472	1	1
6743676	44	95
10436450	1	2
13854060	2	11
18912109	9	5
12686171	3	4
23913263	17	7
13919442	18	9
15060074	1	1
6295214	10	5
21343069	4	3
7041029	6	117
27753312	3	4
7066525	3	0
19582969	12	2
6895373	12	18
5799828	19	28
14660286	36	19
12823913	0	0
11109472	22	2
8556281	1	0
9904942	1	2
12259206	1	19
30961972	3	0
23392670	1	0
33925518	2	0
25846237	0	0
9352934	17	2
27943653	1	2
6357878	22	3
11564402	11	3
27061287	1	0
14068407	0	1
11498146	3	2
13296273	12	2
26059501	3	3
27125676	190	143
10570235	2	2
12485515	12	16
23927009	2	1
6329773	60	3
28378168	1	0
28174120	5	6
14950280	5	0
13102123	1	0
27897738	1	0
28367002	1	1
11434479	9	41
23236553	2	1
33238629	1	0
22968983	1	0
21661777	0	0
18412819	0	2
17586148	3	0
20868931	133	56
12221438	61	37
21715393	3	1
9645216	63	49
10570982	9	1
24011174	2	3
4864361	7	10
7050126	12	22
11989261	3	34
8212844	13	9
34967495	2	33
34554961	0	0
32080026	0	0
5992088	13	4
6496879	2	2
5621653	72	128
8622719	6	1
13972491	4	8
12637627	105	35
29198170	0	0
31992341	31	7
33480668	3	1
17357434	6	10
16921998	10	1
20598334	0	0
35062070	1	1
32661990	66	37
6645891	1	2
22784591	2	0
12500107	2	0
25075057	13	0
20531701	3	7
9251653	2	6
12721278	3	1
10664298	7	8
11391224	2	0
33900219	1	0
15606944	2	0
11611533	33	44
11298159	5	2
8152650	19	28
30490828	0	0
15502712	88	14
24276938	2	2
15661544	13	0
10491630	7	3
18267628	0	0
27232446	3	2
28820689	3	3
24381755	0	2
17638261	1	0
11314697	14	3
14712040	1	6
5245208	17	1
34209454	0	0
9277148	58	135
9294894	4	9
8576353	36	7
8205431	10	5
8446204	7	1
14842648	2	0
32189385	1	1
11228191	23	15
7646252	4	1
8690536	0	0
17775781	4	14
12634740	14	1
9092327	196	115
8730691	6	0
14291118	4	0
23264198	0	0
15133666	9	1
11862696	19	5
7324225	13	12
5297835	18	20
14845126	0	0
33892509	1	0
7852305	41	24
9781955	18	7
14013103	7	1
6745508	3	8
19016218	2	0
22992758	59	8
32400024	0	2
10272031	6	2
11693716	14	3
9249925	2	0
15450644	117	10
32388234	0	2
10400152	16	6
10652278	1	7
8374560	0	0
15962470	6	5
5548789	11	2
31682834	10	4
21491212	0	3
6991075	2	5
9833783	9	4
4692088	5	11
7587361	0	1
16161542	24	7
23898056	2	0
16081257	8	0
19909549	0	0
16249464	9	4
9529191	4	16
14872621	0	0
8016637	12	8
29080171	4	1
29651734	2	3
12739738	25	1
11933382	47	18
9521765	23	8
25453300	1	2
26924324	4	1
5233029	4	2
23351108	2	2
34917992	0	1
21111955	1	3
15858579	1	1
31217845	1	0
5180564	41	52
34687809	1	0
8880348	47	77
14559783	12	3
28033038	42	9
17739703	3	1
5408446	21	5
10820615	0	0
35401222	2	0
16023353	3	2
21330436	0	0
27820863	0	0
7921729	13	23
7725493	10	18
12808058	1430	1877
14893742	1	3
15141292	2	3
17573359	133	27
11246059	17	4
18468946	0	10
23466026	4	0
18632704	167	30
12868628	0	2
13837735	0	0
9674552	51	31
22053070	114	78
24061901	2	3
34097038	1	6
8478054	0	0
14598939	6	56
6880452	4	0
18878314	1	0
21158746	4	0
33637089	1	1
28644859	1	0
18842509	3	2
15932972	9	1
26317874	3	4
4896360	87	15
15786058	0	0
29539828	3	1
14610249	4	6
12114597	7	8
15009408	1	0
15432240	2	5
8753831	4	2
27910665	1	0
11368331	13	3
9809564	5	1
26074366	3	0
8262248	3	0
13476765	2	4
23153903	3	0
12153790	9	31
16001104	1	0
26603381	364	39
28701304	5	10
6824487	18	24
29881531	1	1
13016443	4	1
6763164	96	41
11775372	0	1
31888729	2	1
4801021	65	2
30535579	1	2
27777600	1	31
30696628	1	0
5255612	95	14
14559209	3	2
13694538	0	0
23939801	0	0
31983842	1	0
26420762	1	0
19339846	4	0
23141603	20	2
26332967	1	2
6285947	3	1
10511594	2	1
14100540	0	56
19923274	4	2
10969948	5	0
16521714	2	4
11229511	161	184
23618849	23	2
24732518	3	4
9214695	2	1
29235865	0	10
10761616	6	3
22370554	1	0
33196884	0	0
9418179	88	42
20295775	1	0
25661722	1	0
26735612	10	3
13388212	0	1
16854585	0	0
14782122	14	6
26647313	0	1
5348633	7	2
20441632	164	60
16912839	1	0
30266594	0	1
26629889	2	5
14101482	1	0
5555262	107	10
22528145	53	18
13784809	0	0
15455048	6	0
7458698	15	0
12779733	2	0
12667623	2	8
21779590	1	0
13813795	0	0
17721241	29	19
29797801	0	0
12819651	8	4
23251181	33	20
16571574	1	0
35038340	1	0
11303593	52	17
4910515	2	1
17483665	3	2
15727676	0	0
35043818	0	0
12221766	1	1
30426344	0	0
31219447	0	0
23159108	0	0
8645489	339	53
29286364	0	4
24829292	11	0
7422397	24	5
34286797	0	0
8677906	41	4
20793280	0	0
31062827	10	10
4714426	21	3
4836194	1	3
12600423	14	5
11480635	36	6
30528337	30	2
11816089	14	14
9688134	0	3
18557056	611	208
6852503	18	6
7418861	79	134
10543120	7	6
7317355	2	23
22596800	11	3
18243148	9	0
10394683	5	0
12416237	4	0
15072651	17	3
28663774	0	0
15834457	1	0
22240516	1	4
9051217	3	0
22579361	0	0
31384763	1	1
4929720	58	19
17972152	4	3
12444463	14	3
12502062	4	10
30406259	2	0
26358641	1	0
8335408	16	17
17378797	3	0
21657106	2	1
35260687	1	0
7613868	4	0
9415614	147	76
12277433	0	4
8436451	3	1
13618464	3	2
9782935	14	6
32768829	2	3
30196151	3	5
14525037	10	56
14605672	96	48
12985100	63	341
12268015	86	92
8605888	527	53
15181589	5	16
15258314	10	2
23441045	3	0
5173857	104	36
11324706	9	3
7422908	28	1
31397621	2	1
19723795	5	0
14129986	1	0
7638159	42	7
6212250	14	8
16908573	117	55
5042381	88	12
11709618	1	0
15306874	37	4
16605882	16	42
11479593	0	1
11493192	7	15
9618170	3	0
20408938	1	7
14215989	0	0
12584350	1	2
10061339	26	5
31853693	1	0
11475949	5	25
10683080	1	1
11271830	4	2
22924610	35	4
7582855	1	3
9601062	7	4
9720929	6	10
13718697	13	0
19977160	0	0
15529860	3	1
35154655	1	0
12978035	4	0
7451929	16	4
21090067	2	3
27393708	1	0
8916058	2	1
10743979	17	41
34808057	1	0
24756959	0	0
7418965	0	0
19447735	2	1
29020198	3	5
12065604	0	0
21674833	46	24
17898094	0	0
15681544	7	2
16459098	14	6
29241085	13	0
25148644	6	0
11770915	4	2
32611122	0	0
13673323	0	1
32782962	1	0
4687898	7	2
28894846	1	1
17104497	1	0
5977854	57	4
7249381	18	21
30836553	4	0
11023142	148	69
14107992	3	1
34825064	0	3
14401483	20	9
25039858	3	7
25052482	65	3
33815118	0	0
7895464	21	7
8634691	10	104
11511826	16	26
20935291	3	0
26544422	2	3
7658649	2	1
9932782	8	39
8173209	15	1
12641777	4	0
5043226	17	10
18883894	37	75
10626899	13	50
12747690	6	6
12568491	8	97
14977570	6	1
26351060	3	0
35497597	0	0
6425716	48	39
16648797	9	2
5683377	14	10
14283718	10	0
20940961	0	1
21911962	0	0
6475862	26	38
14641200	2	5
18268924	2	0
14660623	4	0
5722971	38	22
28982374	3	3
31178012	1	0
13444474	2	0
23516375	5	3
4937846	7	16
24922310	661	153
34069939	2	1
5557928	12	10
8094147	4	4
6289557	6	1
13469112	1	0
16774113	1	4
34062142	0	1
6199049	6	6
7393802	63	33
14373384	4	2
19341031	35	10
11906382	21	2
20261188	1	0
9893693	2	4
7029045	6	24
31484108	35	3
34648273	0	0
21083017	2	4
18119881	16	1
8536492	254	27
15228984	1	0
16085738	10	5
24958882	0	1
13398600	1	3
12424234	36	30
18324043	7	2
